,code,begin,end,status,begin_price,end_price,days,p_change
9096,002124,2017-10-16,2017-12-05,down,10.18,8.45,50,-16.994
9097,002124,2017-12-05,2017-12-06,up,8.45,8.63,1,2.13
5455,002125,2016-01-04,2016-01-14,down,14.636,8.759,10,-40.154
5456,002125,2016-01-14,2016-08-31,up,8.759,17.099,230,95.216
5457,002125,2016-08-31,2017-05-16,down,17.099,9.11,258,-46.722
5458,002125,2017-05-16,2017-09-15,up,9.11,15.24,122,67.289
5459,002125,2017-09-15,2017-11-20,down,15.24,9.61,66,-36.942
5460,002125,2017-11-20,2017-12-04,up,9.61,11.47,14,19.355
5461,002125,2017-12-04,2017-12-06,down,11.47,10.58,2,-7.759
8383,002126,2016-01-04,2016-01-28,down,9.133,5.755,24,-36.987
8384,002126,2016-01-28,2017-07-31,up,5.755,11.14,550,93.571
8385,002126,2017-07-31,2017-11-24,down,11.14,8.9,116,-20.108
8386,002126,2017-11-24,2017-11-30,up,8.9,9.49,6,6.629
8387,002126,2017-11-30,2017-12-06,down,9.49,9.17,6,-3.372
1421,002127,2016-01-04,2016-01-08,down,9.251,6.834,4,-26.127
1422,002127,2016-01-08,2017-10-19,up,6.834,17.19,650,151.536
1423,002127,2017-10-19,2017-12-04,down,17.19,11.36,46,-33.915
1424,002127,2017-12-04,2017-12-06,up,11.36,11.95,2,5.194
7417,002128,2016-01-04,2016-01-05,down,8.081,7.004,1,-13.328
7416,002128,2016-01-05,2016-01-11,up,7.004,8.272,6,18.104
7415,002128,2016-01-11,2016-02-15,down,8.272,6.394,35,-22.703
7418,002128,2016-02-15,2017-08-28,up,6.394,15.2,560,137.723
7419,002128,2017-08-28,2017-12-06,down,15.2,10.81,100,-28.882
511,002129,2016-01-04,2016-02-29,down,12.197,7.276,56,-40.346
512,002129,2016-02-29,2017-12-04,up,7.276,11.25,644,54.618
513,002129,2017-12-04,2017-12-05,down,11.25,10.42,1,-7.378
514,002129,2017-12-05,2017-12-06,up,10.42,11.22,1,7.678
9186,002130,2016-01-04,2017-12-06,down,11.387,5.72,702,-49.767
2644,002131,2016-01-04,2016-01-29,down,5.596,3.805,25,-32.005
2643,002131,2016-01-29,2016-08-15,up,3.805,5.987,199,57.346
2642,002131,2016-08-15,2017-08-15,down,5.987,2.89,365,-51.729
2645,002131,2017-08-15,2017-10-11,up,2.89,3.65,57,26.298
2646,002131,2017-10-11,2017-12-06,down,3.65,2.95,56,-19.178
3401,002132,2016-01-04,2016-02-29,down,4.911,3.399,56,-30.788
3402,002132,2016-02-29,2016-12-08,up,3.399,6.768,283,99.117
3403,002132,2016-12-08,2017-05-11,down,6.768,4.165,154,-38.46
3404,002132,2017-05-11,2017-09-12,up,4.165,6.08,124,45.978
3405,002132,2017-09-12,2017-10-19,down,6.08,5.16,37,-15.132
3406,002132,2017-10-19,2017-11-01,up,5.16,6.07,13,17.636
3407,002132,2017-11-01,2017-11-20,down,6.07,5.18,19,-14.662
3408,002132,2017-11-20,2017-11-23,up,5.18,5.63,3,8.687
3409,002132,2017-11-23,2017-12-01,down,5.63,5.29,8,-6.039
3410,002132,2017-12-01,2017-12-05,up,5.29,5.56,4,5.104
3411,002132,2017-12-05,2017-12-06,down,5.56,5.48,1,-1.439
4797,002133,2016-01-04,2017-12-05,down,9.619,4.61,701,-52.074
4798,002133,2017-12-05,2017-12-06,up,4.61,4.68,1,1.518
10437,002134,2016-01-04,2017-12-06,down,18.46,7.84,702,-57.53
9041,002135,2016-01-04,2016-02-29,down,12.219,6.324,56,-48.245
9042,002135,2016-02-29,2016-05-17,up,6.324,10.265,78,62.318
9043,002135,2016-05-17,2017-05-11,down,10.265,6.53,359,-36.386
9044,002135,2017-05-11,2017-09-08,up,6.53,9.6,120,47.014
9045,002135,2017-09-08,2017-12-06,down,9.6,7.06,89,-26.458
6593,002136,2016-01-04,2016-01-18,down,16.58,10.6,14,-36.068
6594,002136,2016-01-18,2017-03-03,up,10.6,21.0,410,98.113
6595,002136,2017-03-03,2017-06-02,down,21.0,13.28,91,-36.762
6596,002136,2017-06-02,2017-07-07,up,13.28,19.39,35,46.009
6597,002136,2017-07-07,2017-12-06,down,19.39,14.59,152,-24.755
9299,002137,2016-01-04,2017-12-05,down,23.19,6.7,701,-71.108
9300,002137,2017-12-05,2017-12-06,up,6.7,6.9,1,2.985
4100,002138,2016-01-04,2016-01-14,down,14.117,9.476,10,-32.875
4101,002138,2016-01-14,2017-09-20,up,9.476,21.91,615,131.216
4102,002138,2017-09-20,2017-11-27,down,21.91,16.96,68,-22.592
4103,002138,2017-11-27,2017-11-29,up,16.96,18.19,2,7.252
4104,002138,2017-11-29,2017-12-04,down,18.19,17.25,5,-5.168
4105,002138,2017-12-04,2017-12-05,up,17.25,17.66,1,2.377
4106,002138,2017-12-05,2017-12-06,down,17.66,17.59,1,-0.396
11070,002139,2016-01-04,2016-01-29,down,10.875,6.331,25,-41.784
11071,002139,2016-01-29,2017-11-17,up,6.331,14.38,658,127.136
11072,002139,2017-11-17,2017-12-06,down,14.38,11.02,19,-23.366
8721,002140,2016-01-04,2017-12-06,down,21.183,10.47,702,-50.574
10312,002141,2016-01-04,2016-01-14,down,9.117,5.162,10,-43.38
10313,002141,2016-01-14,2016-11-14,up,5.162,14.51,305,181.093
10314,002141,2016-11-14,2017-04-27,down,14.51,6.3,164,-56.582
10315,002141,2017-04-27,2017-11-16,up,6.3,8.67,203,37.619
10316,002141,2017-11-16,2017-12-06,down,8.67,7.7,20,-11.188
1037,002142,2016-01-04,2016-01-29,down,11.421,8.438,25,-26.119
1038,002142,2016-01-29,2017-11-22,up,8.438,19.23,663,127.898
1039,002142,2017-11-22,2017-12-04,down,19.23,17.35,12,-9.776
1040,002142,2017-12-04,2017-12-05,up,17.35,17.89,1,3.112
1041,002142,2017-12-05,2017-12-06,down,17.89,17.82,1,-0.391
3090,002143,2016-01-05,2016-02-29,down,24.78,13.182,55,-46.804
3089,002143,2016-02-29,2017-03-07,up,13.182,26.23,372,98.983
3088,002143,2017-03-07,2017-11-20,down,26.23,11.32,258,-56.843
3091,002143,2017-11-20,2017-11-23,up,11.32,13.28,3,17.314
3092,002143,2017-11-23,2017-11-27,down,13.28,12.6,4,-5.12
3093,002143,2017-11-27,2017-11-28,up,12.6,13.1,1,3.968
3094,002143,2017-11-28,2017-12-05,down,13.1,12.61,7,-3.74
3095,002143,2017-12-05,2017-12-06,up,12.61,12.9,1,2.3
9406,002144,2016-01-04,2017-12-06,down,27.871,13.82,702,-50.414
5212,002145,2016-01-04,2016-01-05,down,5.133,4.166,1,-18.839
5211,002145,2016-01-05,2016-01-12,up,4.166,5.283,7,26.812
5210,002145,2016-01-12,2016-01-18,down,5.283,3.793,6,-28.204
5213,002145,2016-01-18,2016-05-05,up,3.793,7.806,108,105.8
5214,002145,2016-05-05,2017-05-24,down,7.806,5.51,384,-29.413
5215,002145,2017-05-24,2017-07-31,up,5.51,7.11,68,29.038
5216,002145,2017-07-31,2017-11-17,down,7.11,5.66,109,-20.394
5217,002145,2017-11-17,2017-12-04,up,5.66,6.09,17,7.597
5218,002145,2017-12-04,2017-12-05,down,6.09,5.74,1,-5.747
5219,002145,2017-12-05,2017-12-06,up,5.74,5.88,1,2.439
5207,002146,2016-01-04,2016-01-29,down,8.845,5.884,25,-33.477
5208,002146,2016-01-29,2017-04-14,up,5.884,14.961,441,154.266
5209,002146,2017-04-14,2017-12-06,down,14.961,8.5,236,-43.186
938,002147,2016-01-12,2016-01-13,up,12.034,12.99,1,7.944
937,002147,2016-01-13,2016-01-14,down,12.99,9.995,1,-23.056
939,002147,2016-01-14,2016-03-18,up,9.995,16.038,64,60.46
940,002147,2016-03-18,2016-09-28,down,16.038,10.316,194,-35.678
941,002147,2016-09-28,2016-11-09,up,10.316,13.82,42,33.967
942,002147,2016-11-09,2017-03-31,down,13.82,10.368,142,-24.978
943,002147,2017-03-31,2017-11-01,up,10.368,13.5,215,30.208
944,002147,2017-11-01,2017-11-13,down,13.5,12.3,12,-8.889
945,002147,2017-11-13,2017-12-05,up,12.3,13.25,22,7.724
946,002147,2017-12-05,2017-12-06,down,13.25,13.1,1,-1.132
11536,002148,2016-01-04,2016-03-01,down,10.175,5.368,57,-47.243
11537,002148,2016-03-01,2017-10-10,up,5.368,13.33,588,148.323
11538,002148,2017-10-10,2017-12-06,down,13.33,9.47,57,-28.957
9223,002149,2016-01-04,2016-01-05,down,14.706,12.755,1,-13.267
9222,002149,2016-01-05,2016-01-06,up,12.755,15.556,1,21.96
9221,002149,2016-01-06,2016-03-01,down,15.556,7.383,55,-52.539
9224,002149,2016-03-01,2016-10-12,up,7.383,17.982,225,143.56
9225,002149,2016-10-12,2017-12-05,down,17.982,9.65,419,-46.335
9226,002149,2017-12-05,2017-12-06,up,9.65,9.95,1,3.109
10045,002150,2016-01-04,2016-01-29,down,13.635,9.286,25,-31.896
10044,002150,2016-01-29,2016-11-03,up,9.286,18.729,279,101.691
10043,002150,2016-11-03,2017-12-05,down,18.729,8.76,397,-53.228
10046,002150,2017-12-05,2017-12-06,up,8.76,9.14,1,4.338
8407,002151,2016-01-04,2016-02-29,down,35.532,22.539,56,-36.567
8408,002151,2016-02-29,2016-07-05,up,22.539,38.81,127,72.19
8409,002151,2016-07-05,2017-07-17,down,38.81,25.68,377,-33.831
8410,002151,2017-07-17,2017-11-14,up,25.68,35.68,120,38.941
8411,002151,2017-11-14,2017-11-27,down,35.68,29.01,13,-18.694
8412,002151,2017-11-27,2017-12-04,up,29.01,33.56,7,15.684
8413,002151,2017-12-04,2017-12-05,down,33.56,30.36,1,-9.535
8414,002151,2017-12-05,2017-12-06,up,30.36,33.07,1,8.926
5822,002152,2016-01-04,2017-12-05,down,13.629,6.51,701,-52.234
5823,002152,2017-12-05,2017-12-06,up,6.51,6.71,1,3.072
11355,002153,2016-01-04,2017-05-23,down,49.755,20.06,505,-59.682
11356,002153,2017-05-23,2017-11-28,up,20.06,30.5,189,52.044
11357,002153,2017-11-28,2017-12-06,down,30.5,26.72,8,-12.393
6667,002154,2016-01-04,2017-11-24,down,7.574,3.21,690,-57.618
6668,002154,2017-11-24,2017-11-30,up,3.21,3.45,6,7.477
6669,002154,2017-11-30,2017-12-05,down,3.45,3.23,5,-6.377
6670,002154,2017-12-05,2017-12-06,up,3.23,3.31,1,2.477
7579,002155,2016-01-04,2016-01-05,down,8.97,8.174,1,-8.874
7578,002155,2016-01-05,2016-01-08,up,8.174,9.994,3,22.266
7577,002155,2016-01-08,2016-01-29,down,9.994,6.971,21,-30.248
7580,002155,2016-01-29,2016-07-14,up,6.971,16.487,167,136.508
7581,002155,2016-07-14,2017-05-24,down,16.487,8.572,314,-48.008
7582,002155,2017-05-24,2017-08-11,up,8.572,11.49,79,34.041
7583,002155,2017-08-11,2017-12-06,down,11.49,8.73,117,-24.021
9967,002156,2016-01-04,2016-01-28,down,14.675,7.74,24,-47.257
9968,002156,2016-01-28,2016-06-27,up,7.74,14.5,151,87.339
9969,002156,2016-06-27,2017-06-13,down,14.5,8.99,351,-38.0
9970,002156,2017-06-13,2017-12-01,up,8.99,14.39,171,60.067
9971,002156,2017-12-01,2017-12-05,down,14.39,12.6,4,-12.439
9972,002156,2017-12-05,2017-12-06,up,12.6,14.05,1,11.508
4310,002157,2016-01-04,2016-01-05,down,6.862,5.926,1,-13.64
4309,002157,2016-01-05,2016-01-06,up,5.926,7.124,1,20.216
4308,002157,2016-01-06,2016-01-08,down,7.124,5.91,2,-17.041
4307,002157,2016-01-08,2016-01-11,up,5.91,7.387,3,24.992
4306,002157,2016-01-11,2016-01-29,down,7.387,4.534,18,-38.622
4305,002157,2016-01-29,2016-08-19,up,4.534,9.699,203,113.917
4304,002157,2016-08-19,2017-05-24,down,9.699,4.17,278,-57.006
4311,002157,2017-05-24,2017-11-21,up,4.17,6.81,181,63.309
4312,002157,2017-11-21,2017-11-28,down,6.81,6.02,7,-11.601
4313,002157,2017-11-28,2017-12-05,up,6.02,6.59,7,9.468
4314,002157,2017-12-05,2017-12-06,down,6.59,6.5,1,-1.366
9253,002158,2016-01-04,2016-01-27,down,12.105,7.985,23,-34.036
9254,002158,2016-01-27,2017-05-17,up,7.985,23.572,476,195.204
9255,002158,2017-05-17,2017-12-05,down,23.572,10.9,202,-53.759
9256,002158,2017-12-05,2017-12-06,up,10.9,11.38,1,4.404
6267,002159,2016-01-04,2016-03-01,down,31.65,18.7,57,-40.916
6268,002159,2016-03-01,2016-12-16,up,18.7,33.8,290,80.749
6269,002159,2016-12-16,2017-12-06,down,33.8,19.68,355,-41.775
2639,002160,2016-01-04,2017-06-02,down,12.983,6.308,515,-51.413
2640,002160,2017-06-02,2017-08-08,up,6.308,9.97,67,58.053
2641,002160,2017-08-08,2017-11-15,down,9.97,6.72,99,-32.598
11349,002161,2016-01-04,2017-06-02,down,22.328,7.361,515,-67.032
11350,002161,2017-06-02,2017-09-08,up,7.361,13.9,98,88.833
11351,002161,2017-09-08,2017-12-06,down,13.9,8.63,89,-37.914
7184,002162,2016-01-04,2017-12-06,down,10.689,4.99,702,-53.316
2631,002163,2016-01-04,2016-05-26,down,10.68,5.9,143,-44.757
2632,002163,2016-05-26,2017-02-17,up,5.9,11.6,267,96.61
2633,002163,2017-02-17,2017-05-24,down,11.6,6.8,96,-41.379
2634,002163,2017-05-24,2017-06-09,up,6.8,8.84,16,30.0
2635,002163,2017-06-09,2017-07-18,down,8.84,7.27,39,-17.76
2636,002163,2017-07-18,2017-08-24,up,7.27,8.52,37,17.194
2637,002163,2017-08-24,2017-10-30,down,8.52,7.44,67,-12.676
2638,002163,2017-10-30,2017-10-31,up,7.44,7.64,1,2.688
7363,002164,2016-06-30,2016-07-01,up,10.08,12.45,1,23.512
7362,002164,2016-07-01,2016-08-01,down,12.45,8.34,31,-33.012
7364,002164,2016-08-01,2017-03-16,up,8.34,15.0,227,79.856
7365,002164,2017-03-16,2017-11-20,down,15.0,8.79,249,-41.4
7366,002164,2017-11-20,2017-11-23,up,8.79,9.6,3,9.215
7367,002164,2017-11-23,2017-12-05,down,9.6,9.03,12,-5.938
7368,002164,2017-12-05,2017-12-06,up,9.03,9.1,1,0.775
5941,002165,2016-01-04,2016-01-28,down,8.737,5.775,24,-33.902
5940,002165,2016-01-28,2016-06-23,up,5.775,9.823,147,70.095
5939,002165,2016-06-23,2017-06-02,down,9.823,5.657,344,-42.411
5942,002165,2017-06-02,2017-08-15,up,5.657,7.17,74,26.746
5943,002165,2017-08-15,2017-12-06,down,7.17,6.02,113,-16.039
4809,002166,2016-01-04,2016-01-27,down,15.126,10.058,23,-33.505
4808,002166,2016-01-27,2017-02-16,up,10.058,15.5,386,54.106
4807,002166,2017-02-16,2017-12-06,down,15.5,10.01,293,-35.419
9401,002167,2016-01-04,2016-01-29,down,12.45,7.0,25,-43.775
9402,002167,2016-01-29,2017-01-05,up,7.0,14.47,342,106.714
9403,002167,2017-01-05,2017-11-20,down,14.47,9.18,319,-36.558
9404,002167,2017-11-20,2017-11-29,up,9.18,10.46,9,13.943
9405,002167,2017-11-29,2017-12-06,down,10.46,9.67,7,-7.553
2625,002168,2016-01-04,2016-01-27,down,12.08,7.36,23,-39.073
2626,002168,2016-01-27,2016-07-20,up,7.36,17.39,175,136.277
2627,002168,2016-07-20,2016-09-27,down,17.39,13.16,69,-24.324
2628,002168,2016-09-27,2017-01-09,up,13.16,17.37,104,31.991
2629,002168,2017-01-09,2017-01-16,down,17.37,15.25,7,-12.205
2630,002168,2017-01-16,2017-01-20,up,15.25,16.99,4,11.41
11624,002169,2016-01-04,2016-03-01,down,11.404,6.488,57,-43.108
11623,002169,2016-03-01,2016-06-24,up,6.488,12.348,115,90.321
11622,002169,2016-06-24,2017-12-06,down,12.348,4.95,530,-59.913
11625,002169,2017-12-06,2017-12-07,up,4.95,5.08,1,2.626
1768,002170,2016-01-04,2017-11-29,down,12.972,6.22,695,-52.051
1769,002170,2017-11-29,2017-12-01,up,6.22,6.66,2,7.074
1770,002170,2017-12-01,2017-12-05,down,6.66,6.26,4,-6.006
1771,002170,2017-12-05,2017-12-06,up,6.26,6.48,1,3.514
8417,002171,2016-01-04,2016-01-05,down,11.966,9.923,1,-17.073
8416,002171,2016-01-05,2016-01-06,up,9.923,12.154,1,22.483
8415,002171,2016-01-06,2016-02-29,down,12.154,6.299,54,-48.173
8418,002171,2016-02-29,2016-11-11,up,6.299,10.159,256,61.28
8419,002171,2016-11-11,2017-06-02,down,10.159,6.59,203,-35.131
8420,002171,2017-06-02,2017-09-11,up,6.59,10.151,101,54.036
8421,002171,2017-09-11,2017-12-06,down,10.151,6.91,86,-31.928
8097,002172,2016-01-04,2017-12-07,down,15.0,5.93,703,-60.467
7628,002173,2016-01-04,2016-01-05,down,26.21,21.9,1,-16.444
7627,002173,2016-01-05,2016-01-06,up,21.9,26.98,1,23.196
7626,002173,2016-01-06,2017-12-05,down,26.98,13.98,699,-48.184
7629,002173,2017-12-05,2017-12-06,up,13.98,14.25,1,1.931
7482,002174,2016-02-15,2016-02-16,down,26.763,25.907,1,-3.198
7481,002174,2016-02-16,2016-02-23,up,25.907,35.538,7,37.175
7480,002174,2016-02-23,2016-03-01,down,35.538,23.582,7,-33.643
7479,002174,2016-03-01,2016-04-07,up,23.582,49.787,37,111.123
7478,002174,2016-04-07,2017-12-05,down,49.787,20.4,607,-59.025
7483,002174,2017-12-05,2017-12-06,up,20.4,21.89,1,7.304
5888,002175,2016-01-04,2017-12-05,down,23.485,7.78,701,-66.872
5889,002175,2017-12-05,2017-12-06,up,7.78,8.1,1,4.113
11636,002176,2016-01-04,2017-06-02,down,17.611,8.131,515,-53.83
11637,002176,2017-06-02,2017-09-14,up,8.131,18.98,104,133.428
11638,002176,2017-09-14,2017-12-05,down,18.98,10.69,82,-43.678
11639,002176,2017-12-05,2017-12-06,up,10.69,11.14,1,4.21
9534,002177,2016-01-04,2017-12-06,down,10.85,4.61,702,-57.512
1833,002178,2016-01-04,2016-01-27,down,13.329,7.934,23,-40.476
1834,002178,2016-01-27,2017-11-29,up,7.934,14.14,672,78.22
1835,002178,2017-11-29,2017-11-30,down,14.14,13.6,1,-3.819
1836,002178,2017-11-30,2017-12-04,up,13.6,14.1,4,3.676
1837,002178,2017-12-04,2017-12-05,down,14.1,13.85,1,-1.773
6629,002179,2016-01-04,2016-01-27,down,30.065,20.125,23,-33.062
6630,002179,2016-01-27,2017-11-21,up,20.125,40.88,664,103.13
6631,002179,2017-11-21,2017-12-06,down,40.88,36.68,15,-10.274
10151,002180,2016-01-04,2016-01-14,down,26.342,17.297,10,-34.337
10152,002180,2016-01-14,2016-09-20,up,17.297,37.112,250,114.557
10153,002180,2016-09-20,2017-07-13,down,37.112,20.8,296,-43.953
10154,002180,2017-07-13,2017-10-26,up,20.8,33.2,105,59.615
10155,002180,2017-10-26,2017-11-21,down,33.2,28.12,26,-15.301
10156,002180,2017-11-21,2017-11-22,up,28.12,31.49,1,11.984
10157,002180,2017-11-22,2017-12-06,down,31.49,29.25,14,-7.113
6292,002181,2016-01-04,2017-11-20,down,15.73,4.64,686,-70.502
6293,002181,2017-11-20,2017-12-05,up,4.64,5.04,15,8.621
6294,002181,2017-12-05,2017-12-06,down,5.04,4.87,1,-3.373
11666,002182,2016-01-04,2016-02-01,down,8.029,4.919,28,-38.735
11667,002182,2016-02-01,2017-07-31,up,4.919,14.58,546,196.402
11668,002182,2017-07-31,2017-11-20,down,14.58,8.2,112,-43.759
11669,002182,2017-11-20,2017-11-29,up,8.2,9.56,9,16.585
11670,002182,2017-11-29,2017-12-06,down,9.56,8.56,7,-10.46
10828,002183,2016-01-04,2017-12-06,down,22.801,6.87,702,-69.87
9943,002184,2016-01-04,2017-12-05,down,42.424,11.67,701,-72.492
9944,002184,2017-12-05,2017-12-06,up,11.67,11.95,1,2.399
4646,002185,2016-01-04,2016-03-01,down,6.871,4.402,57,-35.934
4647,002185,2016-03-01,2017-11-13,up,4.402,9.48,622,115.357
4648,002185,2017-11-13,2017-11-27,down,9.48,7.7,14,-18.776
4649,002185,2017-11-27,2017-12-06,up,7.7,9.03,9,17.273
7838,002186,2016-01-04,2016-01-27,down,22.574,16.408,23,-27.315
7839,002186,2016-01-27,2017-03-23,up,16.408,24.389,421,48.641
7840,002186,2017-03-23,2017-12-06,down,24.389,17.72,258,-27.344
6198,002187,2016-01-04,2017-12-06,down,15.622,9.91,702,-36.564
2622,002188,2016-01-04,2016-03-01,down,44.61,21.01,57,-52.903
2623,002188,2016-03-01,2016-04-14,up,21.01,41.96,44,99.714
2624,002188,2016-04-14,2017-11-24,down,41.96,22.82,589,-45.615
2619,002189,2016-01-04,2017-06-02,down,36.627,14.351,515,-60.819
2620,002189,2017-06-02,2017-09-06,up,14.351,19.2,96,33.789
2621,002189,2017-09-06,2017-09-07,down,19.2,18.08,1,-5.833
7751,002190,2016-01-04,2016-01-27,down,44.619,26.408,23,-40.814
7750,002190,2016-01-27,2016-07-15,up,26.408,47.65,170,80.438
7749,002190,2016-07-15,2017-12-06,down,47.65,21.51,509,-54.858
1134,002191,2016-01-04,2016-01-05,down,16.044,13.998,1,-12.752
1133,002191,2016-01-05,2016-01-06,up,13.998,16.794,1,19.974
1132,002191,2016-01-06,2016-03-01,down,16.794,8.243,55,-50.917
1135,002191,2016-03-01,2016-04-13,up,8.243,11.971,43,45.226
1136,002191,2016-04-13,2017-12-05,down,11.971,8.48,601,-29.162
1137,002191,2017-12-05,2017-12-06,up,8.48,8.84,1,4.245
1328,002192,2016-01-04,2016-01-14,down,34.468,22.741,10,-34.023
1327,002192,2016-01-14,2016-05-06,up,22.741,48.69,113,114.107
1326,002192,2016-05-06,2017-01-17,down,48.69,18.91,256,-61.162
1329,002192,2017-01-17,2017-10-26,up,18.91,51.54,282,172.554
1330,002192,2017-10-26,2017-11-20,down,51.54,35.0,25,-32.092
1331,002192,2017-11-20,2017-12-05,up,35.0,40.9,15,16.857
1332,002192,2017-12-05,2017-12-06,down,40.9,38.48,1,-5.917
6022,002193,2016-01-04,2016-02-29,down,19.451,11.776,56,-39.458
6023,002193,2016-02-29,2016-11-21,up,11.776,26.832,266,127.853
6024,002193,2016-11-21,2017-06-23,down,26.832,13.41,214,-50.022
6025,002193,2017-06-23,2017-09-27,up,13.41,17.99,96,34.154
6026,002193,2017-09-27,2017-11-13,down,17.99,15.64,47,-13.063
6027,002193,2017-11-13,2017-12-04,up,15.64,17.09,21,9.271
6028,002193,2017-12-04,2017-12-06,down,17.09,16.23,2,-5.032
4236,002194,2016-01-04,2016-02-29,down,16.946,9.692,56,-42.807
4235,002194,2016-02-29,2016-10-19,up,9.692,21.0,233,116.674
4234,002194,2016-10-19,2017-07-18,down,21.0,7.56,272,-64.0
4237,002194,2017-07-18,2017-11-16,up,7.56,15.95,121,110.979
4238,002194,2017-11-16,2017-11-27,down,15.95,11.8,11,-26.019
4239,002194,2017-11-27,2017-12-06,up,11.8,14.23,9,20.593
6973,002195,2016-01-04,2017-01-16,down,10.731,5.461,378,-49.11
6974,002195,2017-01-16,2017-08-17,up,5.461,8.99,213,64.622
6975,002195,2017-08-17,2017-11-23,down,8.99,5.92,98,-34.149
6976,002195,2017-11-23,2017-12-01,up,5.92,6.33,8,6.926
6977,002195,2017-12-01,2017-12-06,down,6.33,6.23,5,-1.58
9747,002196,2016-01-04,2016-01-29,down,17.715,12.145,25,-31.442
9746,002196,2016-01-29,2016-06-16,up,12.145,22.647,139,86.472
9745,002196,2016-06-16,2017-12-06,down,22.647,8.69,538,-61.628
3460,002197,2016-01-04,2017-06-02,down,26.282,10.966,515,-58.276
3461,002197,2017-06-02,2017-07-07,up,10.966,14.48,35,32.045
3462,002197,2017-07-07,2017-07-18,down,14.48,11.41,11,-21.202
3463,002197,2017-07-18,2017-10-12,up,11.41,13.98,86,22.524
3464,002197,2017-10-12,2017-11-27,down,13.98,11.76,46,-15.88
3465,002197,2017-11-27,2017-12-01,up,11.76,12.24,4,4.082
3466,002197,2017-12-01,2017-12-05,down,12.24,11.78,4,-3.758
3467,002197,2017-12-05,2017-12-06,up,11.78,12.14,1,3.056
3729,002198,2016-01-04,2016-01-27,down,10.965,6.828,23,-37.729
3730,002198,2016-01-27,2016-12-05,up,6.828,15.949,313,133.582
3731,002198,2016-12-05,2016-12-13,down,15.949,11.513,8,-27.814
3732,002198,2016-12-13,2017-02-23,up,11.513,15.241,72,32.381
3733,002198,2017-02-23,2017-12-06,down,15.241,12.18,286,-20.084
6465,002199,2016-01-04,2016-01-14,down,18.7,12.5,10,-33.155
6466,002199,2016-01-14,2017-04-07,up,12.5,21.29,449,70.32
6467,002199,2017-04-07,2017-06-02,down,21.29,12.5,56,-41.287
6468,002199,2017-06-02,2017-09-27,up,12.5,18.8,117,50.4
6469,002199,2017-09-27,2017-11-24,down,18.8,13.45,58,-28.457
6470,002199,2017-11-24,2017-11-27,up,13.45,15.99,3,18.885
6471,002199,2017-11-27,2017-12-06,down,15.99,14.69,9,-8.13
7117,002200,2016-01-04,2016-01-05,down,27.5,22.0,1,-20.0
7116,002200,2016-01-05,2016-01-06,up,22.0,28.17,1,28.045
7115,002200,2016-01-06,2017-12-06,down,28.17,12.39,700,-56.017
2615,002201,2016-05-17,2016-05-30,down,13.06,8.694,13,-33.43
2614,002201,2016-05-30,2016-11-23,up,8.694,18.999,177,118.53
2613,002201,2016-11-23,2017-07-18,down,18.999,8.11,237,-57.314
2616,002201,2017-07-18,2017-09-07,up,8.11,12.29,51,51.541
2617,002201,2017-09-07,2017-11-20,down,12.29,9.01,74,-26.688
2618,002201,2017-11-20,2017-12-06,up,9.01,10.58,16,17.425
4009,002202,2016-01-04,2016-02-29,down,16.521,10.347,56,-37.371
4010,002202,2016-02-29,2017-11-21,up,10.347,17.88,631,72.804
4011,002202,2017-11-21,2017-12-01,down,17.88,15.54,10,-13.087
4012,002202,2017-12-01,2017-12-06,up,15.54,17.05,5,9.717
6942,002203,2016-01-04,2016-05-18,down,10.981,6.24,135,-43.175
6943,002203,2016-05-18,2017-02-23,up,6.24,10.474,281,67.853
6944,002203,2017-02-23,2017-05-24,down,10.474,7.168,90,-31.564
6945,002203,2017-05-24,2017-09-12,up,7.168,9.44,111,31.696
6946,002203,2017-09-12,2017-12-06,down,9.44,7.66,85,-18.856
5109,002204,2016-01-04,2016-02-29,down,5.156,3.059,56,-40.671
5110,002204,2016-02-29,2017-04-12,up,3.059,5.696,408,86.205
5111,002204,2017-04-12,2017-11-20,down,5.696,3.77,222,-33.813
